#         t          x          y          z         vx         vy         vz
       5.0370  -45336.7892  -16160.5384  -41710.5165   -9749.1127   -3474.6714   -8969.7857
       5.0380  -45346.5383  -16164.0131  -41719.4862   -9749.1111   -3474.6708   -8969.7842
       5.0390  -45356.2874  -16167.4878  -41728.4560   -9749.1095   -3474.6702   -8969.7827
       5.0400  -45366.0365  -16170.9624  -41737.4258   -9749.1079   -3474.6697   -8969.7812
       5.0410  -45375.7856  -16174.4371  -41746.3956   -9749.1063   -3474.6691   -8969.7797
       5.0420  -45385.5347  -16177.9118  -41755.3654   -9749.1046   -3474.6685   -8969.7782
       5.0430  -45395.2838  -16181.3864  -41764.3351   -9749.1030   -3474.6679   -8969.7768
       5.0440  -45405.0329  -16184.8611  -41773.3049   -9749.1014   -3474.6673   -8969.7753
       5.0450  -45414.7820  -16188.3358  -41782.2747   -9749.0998   -3474.6668   -8969.7738
       5.0460  -45424.5311  -16191.8104  -41791.2445   -9749.0982   -3474.6662   -8969.7723
       5.0470  -45434.2802  -16195.2851  -41800.2142   -9749.0965   -3474.6656   -8969.7708
       5.0480  -45444.0293  -16198.7598  -41809.1840   -9749.0949   -3474.6650   -8969.7693
       5.0490  -45453.7784  -16202.2344  -41818.1538   -9749.0933   -3474.6645   -8969.7678
       5.0500  -45463.5275  -16205.7091  -41827.1236   -9749.0917   -3474.6639   -8969.7663
       5.0510  -45473.2766  -16209.1838  -41836.0933   -9749.0901   -3474.6633   -8969.7649
       5.0520  -45483.0257  -16212.6584  -41845.0631   -9749.0885   -3474.6627   -8969.7634
       5.0530  -45492.7748  -16216.1331  -41854.0328   -9749.0869   -3474.6622   -8969.7619
       5.0540  -45502.5238  -16219.6078  -41863.0026   -9749.0852   -3474.6616   -8969.7604
       5.0550  -45512.2729  -16223.0824  -41871.9724   -9749.0836   -3474.6610   -8969.7589
       5.0560  -45522.0220  -16226.5571  -41880.9421   -9749.0820   -3474.6604   -8969.7574
       5.0570  -45531.7711  -16230.0317  -41889.9119   -9749.0804   -3474.6599   -8969.7560
       5.0580  -45541.5202  -16233.5064  -41898.8816   -9749.0788   -3474.6593   -8969.7545
       5.0590  -45551.2692  -16236.9811  -41907.8514   -9749.0772   -3474.6587   -8969.7530
       5.0600  -45561.0183  -16240.4557  -41916.8211   -9749.0756   -3474.6581   -8969.7515
       5.0610  -45570.7674  -16243.9304  -41925.7909   -9749.0740   -3474.6576   -8969.7500
       5.0620  -45580.5165  -16247.4050  -41934.7606   -9749.0724   -3474.6570   -8969.7486
       5.0630  -45590.2655  -16250.8797  -41943.7304   -9749.0708   -3474.6564   -8969.7471
       5.0640  -45600.0146  -16254.3543  -41952.7001   -9749.0692   -3474.6559   -8969.7456
       5.0650  -45609.7637  -16257.8290  -41961.6699   -9749.0676   -3474.6553   -8969.7441
       5.0660  -45619.5128  -16261.3037  -41970.6396   -9749.0660   -3474.6547   -8969.7427
       5.0670  -45629.2618  -16264.7783  -41979.6094   -9749.0644   -3474.6541   -8969.7412
       5.0680  -45639.0109  -16268.2530  -41988.5791   -9749.0628   -3474.6536   -8969.7397
       5.0690  -45648.7599  -16271.7276  -41997.5488   -9749.0612   -3474.6530   -8969.7382
       5.0700  -45658.5090  -16275.2023  -42006.5186   -9749.0596   -3474.6524   -8969.7368
       5.0710  -45668.2581  -16278.6769  -42015.4883   -9749.0580   -3474.6519   -8969.7353
       5.0720  -45678.0071  -16282.1516  -42024.4581   -9749.0564   -3474.6513   -8969.7338
       5.0730  -45687.7562  -16285.6262  -42033.4278   -9749.0548   -3474.6507   -8969.7324
       5.0740  -45697.5052  -16289.1009  -42042.3975   -9749.0532   -3474.6501   -8969.7309
       5.0750  -45707.2543  -16292.5755  -42051.3672   -9749.0516   -3474.6496   -8969.7294
       5.0760  -45717.0033  -16296.0502  -42060.3370   -9749.0500   -3474.6490   -8969.7279
       5.0770  -45726.7524  -16299.5248  -42069.3067   -9749.0484   -3474.6484   -8969.7265
       5.0780  -45736.5014  -16302.9995  -42078.2764   -9749.0468   -3474.6479   -8969.7250
       5.0790  -45746.2505  -16306.4741  -42087.2462   -9749.0452   -3474.6473   -8969.7235
       5.0800  -45755.9995  -16309.9488  -42096.2159   -9749.0436   -3474.6467   -8969.7221
       5.0810  -45765.7486  -16313.4234  -42105.1856   -9749.0420   -3474.6462   -8969.7206
       5.0820  -45775.4976  -16316.8981  -42114.1553   -9749.0404   -3474.6456   -8969.7191
       5.0830  -45785.2466  -16320.3727  -42123.1250   -9749.0388   -3474.6450   -8969.7177
       5.0840  -45794.9957  -16323.8473  -42132.0948   -9749.0372   -3474.6445   -8969.7162
       5.0850  -45804.7447  -16327.3220  -42141.0645   -9749.0356   -3474.6439   -8969.7147
       5.0860  -45814.4937  -16330.7966  -42150.0342   -9749.0340   -3474.6433   -8969.7133
       5.0870  -45824.2428  -16334.2713  -42159.0039   -9749.0324   -3474.6428   -8969.7118
       5.0880  -45833.9918  -16337.7459  -42167.9736   -9749.0309   -3474.6422   -8969.7104
       5.0890  -45843.7408  -16341.2206  -42176.9433   -9749.0293   -3474.6416   -8969.7089
       5.0900  -45853.4899  -16344.6952  -42185.9130   -9749.0277   -3474.6411   -8969.7074
       5.0910  -45863.2389  -16348.1698  -42194.8827   -9749.0261   -3474.6405   -8969.7060
       5.0920  -45872.9879  -16351.6445  -42203.8524   -9749.0245   -3474.6399   -8969.7045
       5.0930  -45882.7369  -16355.1191  -42212.8221   -9749.0229   -3474.6394   -8969.7031
       5.0940  -45892.4860  -16358.5938  -42221.7918   -9749.0213   -3474.6388   -8969.7016
       5.0950  -45902.2350  -16362.0684  -42230.7615   -9749.0198   -3474.6382   -8969.7001
       5.0960  -45911.9840  -16365.5430  -42239.7312   -9749.0182   -3474.6377   -8969.6987
       5.0970  -45921.7330  -16369.0177  -42248.7009   -9749.0166   -3474.6371   -8969.6972
       5.0980  -45931.4820  -16372.4923  -42257.6706   -9749.0150   -3474.6365   -8969.6958
       5.0990  -45941.2311  -16375.9669  -42266.6403   -9749.0134   -3474.6360   -8969.6943
       5.1000  -45950.9801  -16379.4416  -42275.6100   -9749.0118   -3474.6354   -8969.6929
       5.1010  -45960.7291  -16382.9162  -42284.5797   -9749.0103   -3474.6349   -8969.6914
       5.1020  -45970.4781  -16386.3909  -42293.5494   -9749.0087   -3474.6343   -8969.6900
       5.1030  -45980.2271  -16389.8655  -42302.5191   -9749.0071   -3474.6337   -8969.6885
       5.1040  -45989.9761  -16393.3401  -42311.4888   -9749.0055   -3474.6332   -8969.6871
       5.1050  -45999.7251  -16396.8148  -42320.4585   -9749.0039   -3474.6326   -8969.6856
       5.1060  -46009.4741  -16400.2894  -42329.4282   -9749.0024   -3474.6320   -8969.6842
       5.1070  -46019.2231  -16403.7640  -42338.3978   -9749.0008   -3474.6315   -8969.6827
       5.1080  -46028.9721  -16407.2387  -42347.3675   -9748.9992   -3474.6309   -8969.6813
       5.1090  -46038.7211  -16410.7133  -42356.3372   -9748.9976   -3474.6304   -8969.6798
       5.1100  -46048.4701  -16414.1879  -42365.3069   -9748.9961   -3474.6298   -8969.6784
       5.1110  -46058.2191  -16417.6625  -42374.2766   -9748.9945   -3474.6292   -8969.6769
       5.1120  -46067.9681  -16421.1372  -42383.2462   -9748.9929   -3474.6287   -8969.6755
       5.1130  -46077.7171  -16424.6118  -42392.2159   -9748.9914   -3474.6281   -8969.6740
       5.1140  -46087.4661  -16428.0864  -42401.1856   -9748.9898   -3474.6276   -8969.6726
       5.1150  -46097.2151  -16431.5611  -42410.1553   -9748.9882   -3474.6270   -8969.6711
       5.1160  -46106.9641  -16435.0357  -42419.1249   -9748.9866   -3474.6264   -8969.6697
       5.1170  -46116.7130  -16438.5103  -42428.0946   -9748.9851   -3474.6259   -8969.6682
       5.1180  -46126.4620  -16441.9849  -42437.0643   -9748.9835   -3474.6253   -8969.6668
       5.1190  -46136.2110  -16445.4596  -42446.0339   -9748.9819   -3474.6248   -8969.6654
       5.1200  -46145.9600  -16448.9342  -42455.0036   -9748.9804   -3474.6242   -8969.6639
       5.1210  -46155.7090  -16452.4088  -42463.9733   -9748.9788   -3474.6236   -8969.6625
       5.1220  -46165.4579  -16455.8834  -42472.9429   -9748.9772   -3474.6231   -8969.6610
       5.1230  -46175.2069  -16459.3581  -42481.9126   -9748.9757   -3474.6225   -8969.6596
       5.1240  -46184.9559  -16462.8327  -42490.8822   -9748.9741   -3474.6220   -8969.6582
       5.1250  -46194.7049  -16466.3073  -42499.8519   -9748.9725   -3474.6214   -8969.6567
       5.1260  -46204.4538  -16469.7819  -42508.8215   -9748.9710   -3474.6209   -8969.6553
       5.1270  -46214.2028  -16473.2565  -42517.7912   -9748.9694   -3474.6203   -8969.6538
       5.1280  -46223.9518  -16476.7312  -42526.7609   -9748.9679   -3474.6197   -8969.6524
       5.1290  -46233.7008  -16480.2058  -42535.7305   -9748.9663   -3474.6192   -8969.6510
       5.1300  -46243.4497  -16483.6804  -42544.7002   -9748.9647   -3474.6186   -8969.6495
       5.1310  -46253.1987  -16487.1550  -42553.6698   -9748.9632   -3474.6181   -8969.6481
       5.1320  -46262.9476  -16490.6296  -42562.6395   -9748.9616   -3474.6175   -8969.6467
       5.1330  -46272.6966  -16494.1042  -42571.6091   -9748.9601   -3474.6170   -8969.6452
       5.1340  -46282.4456  -16497.5789  -42580.5787   -9748.9585   -3474.6164   -8969.6438
       5.1350  -46292.1945  -16501.0535  -42589.5484   -9748.9569   -3474.6159   -8969.6424
       5.1360  -46301.9435  -16504.5281  -42598.5180   -9748.9554   -3474.6153   -8969.6409
       5.1370  -46311.6924  -16508.0027  -42607.4877   -9748.9538   -3474.6147   -8969.6395
       5.1380  -46321.4414  -16511.4773  -42616.4573   -9748.9523   -3474.6142   -8969.6381
       5.1390  -46331.1903  -16514.9519  -42625.4269   -9748.9507   -3474.6136   -8969.6366
       5.1400  -46340.9393  -16518.4266  -42634.3966   -9748.9492   -3474.6131   -8969.6352
       5.1410  -46350.6882  -16521.9012  -42643.3662   -9748.9476   -3474.6125   -8969.6338
       5.1420  -46360.4372  -16525.3758  -42652.3358   -9748.9461   -3474.6120   -8969.6323
       5.1430  -46370.1861  -16528.8504  -42661.3055   -9748.9445   -3474.6114   -8969.6309
       5.1440  -46379.9351  -16532.3250  -42670.2751   -9748.9430   -3474.6109   -8969.6295
       5.1450  -46389.6840  -16535.7996  -42679.2447   -9748.9414   -3474.6103   -8969.6281
       5.1460  -46399.4330  -16539.2742  -42688.2144   -9748.9399   -3474.6098   -8969.6266
       5.1470  -46409.1819  -16542.7488  -42697.1840   -9748.9383   -3474.6092   -8969.6252
       5.1480  -46418.9308  -16546.2234  -42706.1536   -9748.9368   -3474.6087   -8969.6238
       5.1490  -46428.6798  -16549.6980  -42715.1232   -9748.9352   -3474.6081   -8969.6224
       5.1500  -46438.4287  -16553.1727  -42724.0929   -9748.9337   -3474.6076   -8969.6209
       5.1510  -46448.1776  -16556.6473  -42733.0625   -9748.9321   -3474.6070   -8969.6195
       5.1520  -46457.9266  -16560.1219  -42742.0321   -9748.9306   -3474.6065   -8969.6181
       5.1530  -46467.6755  -16563.5965  -42751.0017   -9748.9290   -3474.6059   -8969.6167
       5.1540  -46477.4244  -16567.0711  -42759.9713   -9748.9275   -3474.6053   -8969.6153
       5.1550  -46487.1734  -16570.5457  -42768.9409   -9748.9259   -3474.6048   -8969.6138
       5.1560  -46496.9223  -16574.0203  -42777.9106   -9748.9244   -3474.6042   -8969.6124
       5.1570  -46506.6712  -16577.4949  -42786.8802   -9748.9228   -3474.6037   -8969.6110
       5.1580  -46516.4201  -16580.9695  -42795.8498   -9748.9213   -3474.6031   -8969.6096
       5.1590  -46526.1690  -16584.4441  -42804.8194   -9748.9198   -3474.6026   -8969.6082
       5.1600  -46535.9180  -16587.9187  -42813.7890   -9748.9182   -3474.6021   -8969.6067
       5.1610  -46545.6669  -16591.3933  -42822.7586   -9748.9167   -3474.6015   -8969.6053
       5.1620  -46555.4158  -16594.8679  -42831.7282   -9748.9151   -3474.6010   -8969.6039
       5.1630  -46565.1647  -16598.3425  -42840.6978   -9748.9136   -3474.6004   -8969.6025
       5.1640  -46574.9136  -16601.8171  -42849.6674   -9748.9121   -3474.5999   -8969.6011
       5.1650  -46584.6625  -16605.2917  -42858.6370   -9748.9105   -3474.5993   -8969.5997
       5.1660  -46594.4114  -16608.7663  -42867.6066   -9748.9090   -3474.5988   -8969.5982
       5.1670  -46604.1604  -16612.2409  -42876.5762   -9748.9075   -3474.5982   -8969.5968
       5.1680  -46613.9093  -16615.7155  -42885.5458   -9748.9059   -3474.5977   -8969.5954
       5.1690  -46623.6582  -16619.1901  -42894.5154   -9748.9044   -3474.5971   -8969.5940
       5.1700  -46633.4071  -16622.6647  -42903.4850   -9748.9028   -3474.5966   -8969.5926
       5.1710  -46643.1560  -16626.1393  -42912.4546   -9748.9013   -3474.5960   -8969.5912
       5.1720  -46652.9049  -16629.6139  -42921.4242   -9748.8998   -3474.5955   -8969.5898
       5.1730  -46662.6538  -16633.0885  -42930.3938   -9748.8982   -3474.5949   -8969.5884
       5.1740  -46672.4027  -16636.5631  -42939.3634   -9748.8967   -3474.5944   -8969.5870
       5.1750  -46682.1516  -16640.0377  -42948.3329   -9748.8952   -3474.5938   -8969.5855
       5.1760  -46691.9005  -16643.5123  -42957.3025   -9748.8937   -3474.5933   -8969.5841
       5.1770  -46701.6493  -16646.9869  -42966.2721   -9748.8921   -3474.5927   -8969.5827
       5.1780  -46711.3982  -16650.4615  -42975.2417   -9748.8906   -3474.5922   -8969.5813
       5.1790  -46721.1471  -16653.9360  -42984.2113   -9748.8891   -3474.5917   -8969.5799
       5.1800  -46730.8960  -16657.4106  -42993.1809   -9748.8875   -3474.5911   -8969.5785
       5.1810  -46740.6449  -16660.8852  -43002.1504   -9748.8860   -3474.5906   -8969.5771
       5.1820  -46750.3938  -16664.3598  -43011.1200   -9748.8845   -3474.5900   -8969.5757
       5.1830  -46760.1427  -16667.8344  -43020.0896   -9748.8830   -3474.5895   -8969.5743
       5.1840  -46769.8916  -16671.3090  -43029.0592   -9748.8814   -3474.5889   -8969.5729
       5.1850  -46779.6404  -16674.7836  -43038.0287   -9748.8799   -3474.5884   -8969.5715
       5.1860  -46789.3893  -16678.2582  -43046.9983   -9748.8784   -3474.5878   -8969.5701
       5.1870  -46799.1382  -16681.7328  -43055.9679   -9748.8769   -3474.5873   -8969.5687
       5.1880  -46808.8871  -16685.2073  -43064.9374   -9748.8753   -3474.5868   -8969.5673
       5.1890  -46818.6359  -16688.6819  -43073.9070   -9748.8738   -3474.5862   -8969.5659
       5.1900  -46828.3848  -16692.1565  -43082.8766   -9748.8723   -3474.5857   -8969.5645
       5.1910  -46838.1337  -16695.6311  -43091.8461   -9748.8708   -3474.5851   -8969.5631
       5.1920  -46847.8826  -16699.1057  -43100.8157   -9748.8692   -3474.5846   -8969.5617
       5.1930  -46857.6314  -16702.5803  -43109.7853   -9748.8677   -3474.5841   -8969.5603
       5.1940  -46867.3803  -16706.0549  -43118.7548   -9748.8662   -3474.5835   -8969.5589
       5.1950  -46877.1292  -16709.5294  -43127.7244   -9748.8647   -3474.5830   -8969.5575
       5.1960  -46886.8780  -16713.0040  -43136.6939   -9748.8632   -3474.5824   -8969.5561
       5.1970  -46896.6269  -16716.4786  -43145.6635   -9748.8617   -3474.5819   -8969.5547
       5.1980  -46906.3757  -16719.9532  -43154.6330   -9748.8601   -3474.5813   -8969.5533
       5.1990  -46916.1246  -16723.4278  -43163.6026   -9748.8586   -3474.5808   -8969.5519
       5.2000  -46925.8735  -16726.9024  -43172.5721   -9748.8571   -3474.5803   -8969.5505
       5.2010  -46935.6223  -16730.3769  -43181.5417   -9748.8556   -3474.5797   -8969.5491
       5.2020  -46945.3712  -16733.8515  -43190.5112   -9748.8541   -3474.5792   -8969.5477
       5.2030  -46955.1200  -16737.3261  -43199.4808   -9748.8526   -3474.5786   -8969.5463
       5.2040  -46964.8689  -16740.8007  -43208.4503   -9748.8510   -3474.5781   -8969.5449
       5.2050  -46974.6177  -16744.2752  -43217.4199   -9748.8495   -3474.5776   -8969.5435
       5.2060  -46984.3666  -16747.7498  -43226.3894   -9748.8480   -3474.5770   -8969.5422
       5.2070  -46994.1154  -16751.2244  -43235.3590   -9748.8465   -3474.5765   -8969.5408
       5.2080  -47003.8643  -16754.6990  -43244.3285   -9748.8450   -3474.5760   -8969.5394
       5.2090  -47013.6131  -16758.1736  -43253.2980   -9748.8435   -3474.5754   -8969.5380
       5.2100  -47023.3620  -16761.6481  -43262.2676   -9748.8420   -3474.5749   -8969.5366
       5.2110  -47033.1108  -16765.1227  -43271.2371   -9748.8405   -3474.5743   -8969.5352
       5.2120  -47042.8596  -16768.5973  -43280.2066   -9748.8390   -3474.5738   -8969.5338
       5.2130  -47052.6085  -16772.0718  -43289.1762   -9748.8375   -3474.5733   -8969.5324
       5.2140  -47062.3573  -16775.5464  -43298.1457   -9748.8359   -3474.5727   -8969.5310
       5.2150  -47072.1062  -16779.0210  -43307.1152   -9748.8344   -3474.5722   -8969.5297
       5.2160  -47081.8550  -16782.4956  -43316.0848   -9748.8329   -3474.5717   -8969.5283
       5.2170  -47091.6038  -16785.9701  -43325.0543   -9748.8314   -3474.5711   -8969.5269
       5.2180  -47101.3526  -16789.4447  -43334.0238   -9748.8299   -3474.5706   -8969.5255
       5.2190  -47111.1015  -16792.9193  -43342.9934   -9748.8284   -3474.5700   -8969.5241
       5.2200  -47120.8503  -16796.3938  -43351.9629   -9748.8269   -3474.5695   -8969.5227
       5.2210  -47130.5991  -16799.8684  -43360.9324   -9748.8254   -3474.5690   -8969.5214
       5.2220  -47140.3480  -16803.3430  -43369.9019   -9748.8239   -3474.5684   -8969.5200
       5.2230  -47150.0968  -16806.8176  -43378.8714   -9748.8224   -3474.5679   -8969.5186
       5.2240  -47159.8456  -16810.2921  -43387.8410   -9748.8209   -3474.5674   -8969.5172
       5.2250  -47169.5944  -16813.7667  -43396.8105   -9748.8194   -3474.5668   -8969.5158
       5.2260  -47179.3432  -16817.2413  -43405.7800   -9748.8179   -3474.5663   -8969.5145
       5.2270  -47189.0921  -16820.7158  -43414.7495   -9748.8164   -3474.5658   -8969.5131
       5.2280  -47198.8409  -16824.1904  -43423.7190   -9748.8149   -3474.5652   -8969.5117
       5.2290  -47208.5897  -16827.6650  -43432.6885   -9748.8134   -3474.5647   -8969.5103
       5.2300  -47218.3385  -16831.1395  -43441.6580   -9748.8119   -3474.5642   -8969.5089
       5.2310  -47228.0873  -16834.6141  -43450.6275   -9748.8104   -3474.5636   -8969.5076
       5.2320  -47237.8361  -16838.0886  -43459.5970   -9748.8089   -3474.5631   -8969.5062
       5.2330  -47247.5849  -16841.5632  -43468.5666   -9748.8074   -3474.5626   -8969.5048
       5.2340  -47257.3337  -16845.0378  -43477.5361   -9748.8059   -3474.5620   -8969.5034
       5.2350  -47267.0825  -16848.5123  -43486.5056   -9748.8044   -3474.5615   -8969.5021
